#displaying cycles per input bytes for memcpy and encoders: chromium, AVX2, AVX512VBMI, AVX512VL, AVX512-memcpy first column is number of bytes
#Following the cycles per inpt bytes, we provide the GB/s (speeds) 
#Each measure is given as a triple (mean, min, max)
5824  0.017 0.016 0.035     1.852 1.842 2.396     0.187 0.159 0.553     0.077 0.059 0.242     0.050 0.050 0.056     0.016 0.015 0.023    			 115.405 108.480 135.601      1.112 1.109 1.114      12.412 9.516 12.914      31.173 18.080 33.900      40.478 38.743 41.723     
5888  0.017 0.016 0.034     1.852 1.842 2.377     0.180 0.156 0.552     0.083 0.063 0.247     0.055 0.054 0.063     0.016 0.015 0.025    			 114.242 91.394 137.091      1.111 1.110 1.112      12.606 9.970 13.056      29.482 17.689 32.257      37.304 36.558 39.169     
5952  0.017 0.016 0.034     1.851 1.842 2.385     0.189 0.161 0.555     0.089 0.069 0.247     0.059 0.058 0.064     0.014 0.013 0.027    			 68.435 16.304 110.865      1.101 1.036 1.113      12.318 9.899 12.891      26.650 16.304 29.175      34.863 34.645 36.955     
6016  0.017 0.016 0.039     1.846 1.842 1.856     0.190 0.159 0.554     0.078 0.059 0.241     0.055 0.049 0.575     0.016 0.015 0.031    			 114.344 112.057 140.071      1.102 1.019 1.114      12.396 10.005 12.734      31.834 18.676 35.018      40.308 37.352 43.099     
6080  0.017 0.016 0.040     1.847 1.842 1.850     0.190 0.157 0.703     0.084 0.063 0.244     0.054 0.054 0.062     0.016 0.015 0.022    			 117.968 113.249 141.561      1.111 1.108 1.115      12.500 10.112 12.869      30.280 18.875 33.308      38.003 37.750 40.446     
6144  0.017 0.016 0.034     1.851 1.842 2.367     0.189 0.161 0.551     0.092 0.068 0.231     0.058 0.057 0.063     0.016 0.015 0.025    			 119.209 114.441 143.051      1.112 1.109 1.113      12.305 10.218 12.716      26.991 16.830 30.116      35.763 35.763 35.763     
6208  0.017 0.016 0.034     1.846 1.842 1.857     0.189 0.159 0.552     0.078 0.059 0.240     0.050 0.049 0.055     0.016 0.015 0.025    			 120.451 96.361 144.541      1.112 1.110 1.114      12.487 10.143 12.848      31.943 19.272 36.135      41.005 36.135 44.474     
6272  0.017 0.016 0.032     1.846 1.842 1.851     0.197 0.156 0.551     0.081 0.062 0.243     0.054 0.053 0.065     0.016 0.015 0.032    			 116.825 116.825 116.825      1.105 1.043 1.115      12.589 9.900 13.276      30.266 18.843 32.451      38.429 36.508 38.942     
6336  0.017 0.015 0.038     1.851 1.842 2.334     0.190 0.160 0.551     0.086 0.068 0.246     0.058 0.057 0.063     0.016 0.015 0.025    			 120.426 118.017 147.521      1.111 1.109 1.113      12.371 10.001 12.828      27.446 17.881 29.504      35.547 32.783 36.880     
6400  0.017 0.016 0.034     1.846 1.842 1.850     0.185 0.158 0.548     0.078 0.058 0.239     0.049 0.049 0.056     0.016 0.015 0.031    			 119.209 119.209 119.209      1.112 1.110 1.114      12.444 9.771 12.958      32.046 19.868 35.062      41.682 39.736 42.575     
